file_id,peak_name,area.cpm,depth,OG,amount.ug,conc_rock.ug_g,conc_tle.ug.g,conc_maltene.ug.g,yield,ratio
TSQ3466_GB_OG022,Tm C27  HO,159340.4874,101.9,22,652.3164796,59.16702763,144.9592177,90.59951106,0.02168391,NA
TSQ3466_GB_OG022,Ts C27 HO,25406.29457,101.9,22,104.0096268,9.433979758,23.11325041,14.4457815,0.02168391,NA
TSQ3466_GB_OG022,Tx HO,2281.269343,101.9,22,9.339180587,0.84709121,2.075373464,1.297108415,0.02168391,NA
TSQ3466_GB_OG022,C27Dia,NA,101.9,NA,NA,71.95115318,NA,NA,NA,NA
TSQ3466_GB_OG022,C27Reg,NA,101.9,NA,NA,549.2623762,NA,NA,NA,NA
TSQ3466_GB_OG022,all_tricyclics,NA,101.9,NA,NA,26.65460284,NA,NA,NA,NA
TSQ3466_GB_OG022,4Me_TriMe,NA,101.9,NA,NA,66.73319153,NA,NA,NA,NA
TSQ3466_GB_OG022,allRegst,NA,101.9,NA,NA,762.5398731,NA,NA,NA,NA
TSQ3466_GB_OG022,allRegHO,NA,101.9,NA,NA,498.4902289,NA,NA,NA,NA
TSQ3466_GB_OG022,allDiacholestane,NA,101.9,NA,NA,149.0638731,NA,NA,NA,NA
TSQ3466_GB_OG022,allSteranes,NA,101.9,NA,NA,1884.669925,NA,NA,NA,NA
TSQ3466_GB_OG022,everything,NA,101.9,NA,NA,3446.48459,NA,NA,NA,NA
TSQ3466_GB_OG022,C19/tricyclics,NA,101.9,NA,NA,NA,NA,NA,NA,0.040651056
TSQ3466_GB_OG022,C20/tricyclics,NA,101.9,NA,NA,NA,NA,NA,NA,0.052619783
TSQ3466_GB_OG022,C21/tricyclics,NA,101.9,NA,NA,NA,NA,NA,NA,0.210692896
TSQ3466_GB_OG022,C22/tricyclics,NA,101.9,NA,NA,NA,NA,NA,NA,0.028625278
TSQ3466_GB_OG022,C23/tricyclics,NA,101.9,NA,NA,NA,NA,NA,NA,0.251558536
TSQ3466_GB_OG022,C24/tricyclics,NA,101.9,NA,NA,NA,NA,NA,NA,0.328797891
TSQ3466_GB_OG022,C25/tricyclics,NA,101.9,NA,NA,NA,NA,NA,NA,0
TSQ3466_GB_OG022,C26/tricyclics,NA,101.9,NA,NA,NA,NA,NA,NA,0.08705456
TSQ3466_GB_OG022,tricyclics/all,NA,101.9,NA,NA,NA,NA,NA,NA,0.002444853
TSQ3466_GB_OG022,C19/C19+23,NA,101.9,NA,NA,NA,NA,NA,NA,0.139116091
TSQ3466_GB_OG022,C20/C20+23,NA,101.9,NA,NA,NA,NA,NA,NA,0.172989919
TSQ3466_GB_OG022,Ho/St,NA,101.9,NA,NA,NA,NA,NA,NA,0.830011085
TSQ3466_GB_OG022,Ho/St%,NA,101.9,NA,NA,NA,NA,NA,NA,0.453555223
TSQ3466_GB_OG022,C31_2MHI,NA,101.9,NA,NA,NA,NA,NA,NA,0.016624314
TSQ3466_GB_OG022,C31_35_2MHI,NA,101.9,NA,NA,NA,NA,NA,NA,0.045542874
TSQ3466_GB_OG022,C31_2-MHI/C27-C30Steranes,NA,101.9,NA,NA,NA,NA,NA,NA,0.004342395
TSQ3466_GB_OG022,C31 3-MHI,NA,101.9,NA,NA,NA,NA,NA,NA,0.102811286
TSQ3466_GB_OG022,C31_35_3MHI(%),NA,101.9,NA,NA,NA,NA,NA,NA,0.220190335
TSQ3466_GB_OG022,C29ab/C29ab+C30ab,NA,101.9,NA,NA,NA,NA,NA,NA,0.301848472
TSQ3466_GB_OG022,C29ab/allHoab,NA,101.9,NA,NA,NA,NA,NA,NA,0.149086992
TSQ3466_GB_OG022,C30ab/allHoab,NA,101.9,NA,NA,NA,NA,NA,NA,0.344826366
TSQ3466_GB_OG022,C31ab/allHoab,NA,101.9,NA,NA,NA,NA,NA,NA,0.218360594
TSQ3466_GB_OG022,C32ab/allHoab,NA,101.9,NA,NA,NA,NA,NA,NA,0.130900998
TSQ3466_GB_OG022,C33ab/allHoab,NA,101.9,NA,NA,NA,NA,NA,NA,0.084155103
TSQ3466_GB_OG022,C34ab/allHoab,NA,101.9,NA,NA,NA,NA,NA,NA,0.045114156
TSQ3466_GB_OG022,C35ab/allHoab,NA,101.9,NA,NA,NA,NA,NA,NA,0.02755579
TSQ3466_GB_OG022,OleananeIndex,NA,101.9,NA,NA,NA,NA,NA,NA,0.001123574
TSQ3466_GB_OG022,HHI,NA,101.9,NA,NA,NA,NA,NA,NA,0.05444876
TSQ3466_GB_OG022,C35/C35+C34,NA,101.9,NA,NA,NA,NA,NA,NA,0.379191008
TSQ3466_GB_OG022,GI,NA,101.9,NA,NA,NA,NA,NA,NA,0.01713557
TSQ3466_GB_OG022,"28,30BNH/28,30BNH+C30",NA,101.9,NA,NA,NA,NA,NA,NA,0.061624915
TSQ3466_GB_OG022,C26St/allSt,NA,101.9,NA,NA,NA,NA,NA,NA,0.004714346
TSQ3466_GB_OG022,C27St/allSt,NA,101.9,NA,NA,NA,NA,NA,NA,0.291436908
TSQ3466_GB_OG022,C28St/allSt,NA,101.9,NA,NA,NA,NA,NA,NA,0.27823319
TSQ3466_GB_OG022,C29St/allSt,NA,101.9,NA,NA,NA,NA,NA,NA,0.269823005
TSQ3466_GB_OG022,C30St/allSt,NA,101.9,NA,NA,NA,NA,NA,NA,0.031174241
TSQ3466_GB_OG022,C30Me/allSt,NA,101.9,NA,NA,NA,NA,NA,NA,0.010117059
TSQ3466_GB_OG022,DinoSt/allSt,NA,101.9,NA,NA,NA,NA,NA,NA,0.035408424
TSQ3466_GB_OG022,C26/(C26-30)aaaSR,NA,101.9,NA,NA,NA,NA,NA,NA,0.008691131
TSQ3466_GB_OG022,C27/(C26-30)aaaSR,NA,101.9,NA,NA,NA,NA,NA,NA,0.393529817
TSQ3466_GB_OG022,C28/(C26-30)aaaSR,NA,101.9,NA,NA,NA,NA,NA,NA,0.25501066
TSQ3466_GB_OG022,C29/(C26-30)aaaSR,NA,101.9,NA,NA,NA,NA,NA,NA,0.291667777
TSQ3466_GB_OG022,C30/(C26-30)aaaSR,NA,101.9,NA,NA,NA,NA,NA,NA,0.051100616
TSQ3466_GB_OG022,C27/C27+C28aaa&abb,NA,101.9,NA,NA,NA,NA,NA,NA,0.538375771
TSQ3466_GB_OG022,C27/C27+C29aaa&abb,NA,101.9,NA,NA,NA,NA,NA,NA,0.498167454
TSQ3466_GB_OG022,C28/C28+C27aaa&abb,NA,101.9,NA,NA,NA,NA,NA,NA,0.461624229
TSQ3466_GB_OG022,C28/C28+C29aaa&abb,NA,101.9,NA,NA,NA,NA,NA,NA,0.45980299
TSQ3466_GB_OG022,C29/C29+C27aaa&abb,NA,101.9,NA,NA,NA,NA,NA,NA,0.501832546
TSQ3466_GB_OG022,C29/C29+C28aaa&abb,NA,101.9,NA,NA,NA,NA,NA,NA,0.54019701
TSQ3466_GB_OG022,4Me_TriMe/Me_C26St,NA,101.9,NA,NA,NA,NA,NA,NA,0.924603007
